ID,Session,ID_title,Date_x,Time,Online_x,Age,DG_DataRows,DG_Coins_Kept,DG_Coins_Given,DG_RT,DOB,Online_Test_Group,OS,UG_DataRows,UG_Accept,UG_Offer_Accept,UG_Coins_Given,UG_Coins_Kept,UG_Decision_RT,UG_RT,UG_Attempts,DG_UG_Diff,DG_UG_RT_Diff,Score,UG_Total_RT,it_P6,lr_P6,eg_P6,w_P6,st_P6,repst_P6,it,lr,eg,w_lo,w_hi,st,repst,w_diff,tot_delay,tot_delay_perc,twodelays,fourdelays,sixdelays,tot_hiconf,tot_loconf,perc_hiconf_delay,perc_loconf_delay,hi_lo_conf_del_diff,AvgRT,RT_STD,AvgRT_3SD,AvgdelayRT,AvgdelayRT_3SD,AvgimmRT,AvgimmRT_3SD,imm_del_RT_Diff,imm_del_RT_3SD_Diff,Avg_hiconfRT,Avg_hiconfRT_3SD,Avg_loconfRT,Avg_loconfRT_3SD,hi_lo_conf_RT_Diff,hi_lo_conf_RT_3SD_Diff,avg_del_prob,avg_indiff,total_randb,randtype,auc_prob,auc_indiff,auc_indiff_all,auc_tot_val,corr_r_pob,corr_int_pob,corr_r_indiff_all,corr_int_indiff_all,corr_r_tot_val,corr_int_tot_val,Exp_delay_trials,Exp_delay_avg_rating,Exp_delay_unique_ratings,Exp_delay_auc,Exp_reward_trials,Exp_reward_avg_rating,Exp_reward_unique_ratings,Exp_reward_auc,corr_r_exp_delay,corr_int_exp_delay,corr_rsq_exp_delay,corr_r_exp_reward,corr_int_exp_reward,corr_rsq_exp_reward,School,Training_Start,Training_End,Gender,Group,Online_y,Date_y,Age_Frac,Age_YrsMths,Train_ID,TrainingWeeks,TotalSessions,TotalBonusGames,PercentageBonusDone,Training_Version,Group_Name,Train_Coef,SES,ComboEdu,ComboEmploy,Age_YM,Raw_Vocab,T_Vocab,Raw_Matrix,T_Matrix,T_ScoreSum,FSIQ-2,Perc_Rank,Age_Frac_Imp,corsi_max_wm_t,totalsessions,trainingslope,PBI_t,cf_switchrt_t,cogflex_t,REzssrtnr_t,REflankerswitch_t,REflankerinh_t,stroop_t,dprimeONEBACK_t,dprimeTWOBACK_t,english_scores,maths_scores,total_scores,time
189,1,189,08/07/2020,14:20,1,11,,3,3,2.352535,11-Sep,2,Win32,,No,0,,,0.450195,,2,,,,3.2654,,,,,,,,,,,,,,,18,100,6,6,6,9,9,100,100,0,1.182104444,0.848021991,1.027722353,1.182104444,1.027722353,,,,,1.019596667,1.019596667,1.344612222,1.03686375,0.325015556,0.017267083,1,0.75,0,1,5,3.75,3.75,5,0,1,0,0.75,0,1,6,9.662037037,2,4.898611111,4,8.236111111,4,2.49537037,-0.28968254,5.675925926,0.428571429,0.74537037,-0.490740741,0.878445699,Newland House,24/03/2020,29/05/2020,M,1,2,08/07/2020,10.63333333,"10,7",192,3,9,4,33.33333333,2,Experimental,-47.83998707,1,1,1,10.07,,,20,56,,,,10.288889,7,9,-47.839989,,-207.53357,-1.0349877,1.9576058,,,,,,116,,116,
189,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Newland House,24/03/2020,29/05/2020,M,1,2,,,,192,3,9,4,33.33333333,2,Experimental,-47.83998707,1,1,1,,,,,,,,,10.288889,,9,-47.839989,,,,,,,,,,,,,
190,0,190,04/03/2020,13:08,0,10,6,5,1,1.071,,,WindowsLaptop,7,Yes,1,2,4,38.106,6.245285714,,1,5.174285714,strat_inc,,,,,,,,,,,,,,,,4,22.22222222,2,2,0,3,1,33.33333333,11.11111111,-22.22222222,1582.611111,1240.179168,1582.611111,1914.75,1914.75,1487.714286,1487.714286,427.0357143,427.0357143,1645.777778,1645.777778,1519.444444,1519.444444,-126.3333333,-126.3333333,0.222222222,0.3125,2,2,1.166666667,,1.5625,2.833333333,-0.076190476,0.488888889,-0.021428571,0.3875,-0.104761905,0.922222222,6,7.548333333,6,3.847,4,9.95,2,2.985,-0.914571429,5.749333333,0.833227813,-0.01,5,0.2,Newland House,24/03/2020,29/05/2020,M,2,2,04/03/2020,10.06666667,"10,0",195,6,9,11,122.2222222,2,Control,-15.06741094,1.5,1,2,10,26,49,25,74,123,120,92,10.066667,6,9,-15.06741,0.86163688,83.288269,-0.59920824,1.618378,0.093614586,0.29589841,-0.57410234,0.85119045,0.59523809,111,,111,-175
190,1,190,17/07/2020,13:23,1,10,,6,0,4.206795,02-Oct,2,Win32,,Yes,1,,,0.8505,,1,,,,0.8505,,,,,,,,,,,,,,,4,22.22222222,3,1,0,1,3,11.11111111,33.33333333,22.22222222,1.573983611,1.381742649,1.573983611,3.1682225,3.1682225,1.118486786,1.118486786,2.049735714,2.049735714,1.543982222,1.543982222,1.603985,1.603985,0.060002778,0.060002778,0.222222222,0.354166667,0,1,1,1.6875,1.6875,2.583333333,-0.133333333,0.688888889,-0.067857143,0.591666667,-0.152380952,1.061111111,6,5.19005848,5,2.614035088,4,9.972587719,1,2.991776316,-2.352443609,8.423611111,0.937178119,0,4.972587719,1,Newland House,24/03/2020,29/05/2020,M,2,2,17/07/2020,10.43611111,"10,5",195,6,9,11,122.2222222,2,Control,-15.06741094,1.5,1,2,10.05,,,22,62,,,,10.066667,7,9,-15.06741,-0.36931714,293.51965,1.0528859,0.33571336,,,,,,111,,111,
190,2,190,22/04/2021,19:59,1,11,,5,1,2.78885,02-Oct,1,Win32,,Yes,1,,,0.669395,,1,,,,0.669395,,,,,,,,,,,,,,,8,44.44444444,5,1,2,5,3,55.55555556,33.33333333,-22.22222222,0.991472778,0.635633868,0.991472778,1.34784,1.34784,0.706379,0.706379,0.641461,0.641461,0.939557778,0.939557778,1.043387778,1.043387778,0.10383,0.10383,0.444444444,0.425,1,2,2.333333333,,2.2125,3.791666667,-0.152380952,0.977777778,-0.057142857,0.625,-0.104761905,1.088888889,6,9.972587719,1,4.98629386,4,9.972587719,1,2.991776316,0,4.972587719,1,0,4.972587719,1,Newland House,24/03/2020,29/05/2020,M,2,2,22/04/2021,11.2,"11,2",195,6,9,11,122.2222222,2,Control,-15.06741094,1.5,1,2,11.02,,,23,64,,,,10.066667,7,9,-15.06741,0.36083528,284.53473,1.020395,1.7036711,,,,,,,,,
191,0,191,06/03/2020,13:05,0,9,12,3,3,0.925166667,,,WindowsLaptop,7,No,0,3,3,5.252,1.496857143,,0,0.571690476,fair,,,,,,,,,,,,,,,,5,27.77777778,3,1,1,4,1,44.44444444,11.11111111,-33.33333333,906.5555556,641.3815256,906.5555556,1528.6,1528.6,667.3076923,667.3076923,861.2923077,861.2923077,942.7777778,942.7777778,870.3333333,870.3333333,-72.44444444,-72.44444444,0.277777778,0.3125,2,2,1.166666667,,1.53125,2.708333333,-0.066666667,0.511111111,0.007142857,0.2875,-0.033333333,0.7,6,4.078333333,5,2.0415,4,6.645,4,1.9795,-0.87,2.123333333,0.879141727,0.595,-1.33,0.9756921,Newland House,24/03/2020,29/05/2020,M,1,2,06/03/2020,9.763888889,"9,9",193,3,12,2,12.5,2,Experimental,-21.62318581,1.25,1.5,1,9.9,32,59,18,53,112,110,77,9.7638893,6,12,-21.623186,0.84469724,332.78284,0.094252996,-0.13884574,-0.41942731,-0.47069746,0.33177152,0.84523809,0.76190472,132,,132,-175
191,1,191,29/06/2020,16:24,1,10,,4,2,40.77335,06-Oct,2,MacIntel,,No,0,,,3.850555,,1,,,,3.850555,,,,,,,,,,,,,,,5,27.77777778,2,2,1,3,2,33.33333333,22.22222222,-11.11111111,1.202040833,0.954576482,1.016344412,1.903627,1.28981375,0.9322,0.9322,0.971427,0.35761375,1.018459444,1.018459444,1.385622222,1.013965,0.367162778,-0.004494444,0.277777778,0.375,1,2,1.166666667,,1.75,2.541666667,-0.180952381,0.911111111,-0.085714286,0.675,-0.157142857,1.077777778,6,1.002119503,5,0.450138889,4,6.237543403,4,1.79593316,-0.628723958,-1.797346643,0.865301615,0.934774306,-3.436328125,0.867874018,Newland House,24/03/2020,29/05/2020,M,1,2,29/06/2020,10.07777778,"10,0",193,3,12,2,12.5,2,Experimental,-21.62318581,1.25,1.5,1,10,,,22,63,,,,9.7638893,7,12,-21.623186,0.50201648,383.28845,0.16337851,0.66027808,,,,,,119,,119,
191,2,191,29/03/2021,10:49,1,11,,3,3,22.14521,06-Oct,1,MacIntel,,Yes,1,,,1.02963,,1,,,,1.02963,,,,,,,,,,,,,,,6,33.33333333,4,2,0,3,3,33.33333333,33.33333333,0,1.268686944,0.817650726,1.268686944,1.910470833,1.910470833,0.947795,0.947795,0.962675833,0.962675833,1.329583889,1.329583889,1.20779,1.20779,-0.121793889,-0.121793889,0.333333333,0.416666667,0,1,1.666666667,2.0625,2.0625,3.25,-0.152380952,0.866666667,-0.085714286,0.716666667,-0.152380952,1.172222222,6,4.810438368,6,2.438200955,4,5.763628472,4,1.703936632,-0.609976438,1.945355903,0.927445489,0.657473958,-2.523741319,0.966344006,Newland House,24/03/2020,29/05/2020,M,1,2,29/03/2021,10.82777778,"10,9",193,3,12,2,12.5,2,Experimental,-21.62318581,1.25,1.5,1,10.09,,,22,61,,,,9.7638893,,12,-21.623186,0.028218212,257.61487,0.92074239,-0.60610348,,,,,,,,,
192,0,192,06/03/2020,11:54,0,8,6,4,2,1.208166667,,,WindowsLaptop,7,Yes,1,3,3,14.574,3.587285714,,1,2.379119048,strat_inc,,,,,,,,,,,,,,,,8,44.44444444,4,4,0,6,2,66.66666667,22.22222222,-44.44444444,1408.444444,1544.427563,1132.058824,1673.5,1040.142857,1196.4,1196.4,477.1,-156.2571429,913.6666667,913.6666667,1903.222222,1377.75,989.5555556,464.0833333,0.444444444,0.5,2,2,2.166666667,,2.5,3.833333333,-0.038095238,0.577777778,-0.042857143,0.65,-0.00952381,0.811111111,6,4.685,2,2.4055,4,10,1,3,0.27,-1.26,0.428571429,0,5,1,Broadfields,11/03/2020,23/06/2020,M,1,0,06/03/2020,8.761111111,"8,9",,,,,,,,,,,,8.9,20,42,15,48,90,91,27,8.7611113,4,,,-0.50387979,576.64844,-0.063402176,-0.44220099,-0.26449174,0.82866383,-1.0425334,0.95833331,0.25,88,96,92,-101
192,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Broadfields,11/03/2020,23/06/2020,M,1,0,,,,,,,,,,,,,,,,,,,,,,,8.7611113,,,,,,,,,,,,,70,78,74,8
192,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Broadfields,11/03/2020,23/06/2020,M,1,0,,,,,,,,,,,,,,,,,,,,,,,8.7611113,,,,,,,,,,,,,,,,
193,0,193,06/03/2020,15:19,0,10,6,3,3,2.865833333,,,WindowsLaptop,7,No,0,2,4,5.394,2.132285714,,-1,-0.733547619,greed_inc,,0.433003765,0.519165737,0.491737307,0.422117207,0.173996491,-0.26912119,0.436898809,0.517091742,0.471754785,0.397749543,0.515106219,0.175652601,-0.262585383,0.117356676,7,38.88888889,3,3,1,4,3,44.44444444,33.33333333,-11.11111111,1853.555556,1618.874853,1554.823529,2671.428571,1961.333333,1333.090909,1333.090909,1338.337662,628.2424242,1867.555556,1867.555556,1839.555556,1203,-28,-664.5555556,0.388888889,0.458333333,0,1,1.833333333,2.25,2.25,2.958333333,-0.066666667,0.622222222,-0.028571429,0.558333333,-0.030952381,0.705555556,6,6.726666667,6,3.361,4,7.195,4,2.1525,-1.012,5.268666667,0.990340382,1.051,-3.06,0.868543818,Broadfields,11/03/2020,23/06/2020,M,2,0,06/03/2020,10.48611111,"10,5",169,1,3,0,0,2,Control,6.348896894,3,3,3,10.5,,,,,,,,10.486111,6,3,6.348897,-0.059367813,182.11108,0.329597,0.20085622,-0.57274747,0.21240267,0.18723479,,0.023809522,115,127,121,-101
193,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Broadfields,11/03/2020,23/06/2020,M,2,0,,,,169,1,3,0,0,2,Control,6.348896894,3,3,3,,,,,,,,,10.486111,,3,6.348897,,,,,,,,,,105,106,105.5,8
193,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Broadfields,11/03/2020,23/06/2020,M,2,0,,,,169,1,3,0,0,2,Control,6.348896894,3,3,3,,,,,,,,,10.486111,,3,6.348897,,,,,,,,,,,,,
194,0,194,11/03/2020,12:07,0,10,6,3,3,2.311666667,,,WindowsLaptop,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2579.388889,3975.386687,1684.529412,,,2579.388889,1684.529412,,,1631.222222,1631.222222,3527.555556,1744.5,1896.333333,113.2777778,0,0.25,0,1,0,1.25,1.25,1.25,0,0,0,0.25,0,0.25,6,5.758333333,6,2.8185,4,9.45,2,2.89,-1.01,4.293333333,0.926830007,0.33,2.8,0.6,Merton Court,11/03/2020,23/06/2020,F,2,0,11/03/2020,10.37222222,"10,4",182,5,11,3,27.27272727,2,Control,4.146820547,2,2,2,10.4,,,,,,,,10.372222,6,11,4.1468205,-0.07448148,39.631592,0.093823671,-1.2614002,,,0.74091846,0.95833331,0.80952382,,,,
194,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merton Court,11/03/2020,23/06/2020,F,2,,,,,,5,11,3,27,,Control,4.146820547,2,2,2,10.07,,,,,,,,10.372222,,11,4.1468205,,,,,,,,,,108,111,109.5,70
194,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merton Court,11/03/2020,23/06/2020,F,2,,,,,,5,11,3,27,,Control,4.146820547,2,2,2,,,,,,,,,10.372222,,11,4.1468205,,,,,,,,,,,,,
195,0,195,11/03/2020,12:42,0,10,6,4,2,1.4555,,,WindowsLaptop,7,No,0,3,3,3.985,1.986,,1,0.5305,strat_inc,,0.445750126,0.349608743,0.394228788,0.610912862,-0.074491139,-0.851411347,0.453945942,0.367772567,0.398445386,0.663102599,0.444257295,-0.070526833,-0.840290817,-0.218845304,5,27.77777778,2,2,1,3,2,33.33333333,22.22222222,-11.11111111,2970.611111,3683.091383,2970.611111,6879.8,6879.8,1467.076923,1467.076923,5412.723077,5412.723077,2074.333333,2074.333333,3866.888889,3866.888889,1792.555556,1792.555556,0.277777778,0.395833333,0,1,1.166666667,1.875,1.875,2.291666667,-0.2,0.977777778,-0.103571429,0.758333333,-0.164285714,1.061111111,6,7.501666667,6,3.751,4,9.215,3,2.7925,-0.728285714,5.050666667,0.933250584,0.37,2.365,0.885482358,Merton Court,11/03/2020,23/06/2020,M,2,0,11/03/2020,10.37222222,"10,4",185,6,16,6,37.5,2,Control,-3.260987061,2,2,2,10.4,34,58,23,64,122,119,91,10.372222,6,16,-3.260987,-0.064547539,349.23535,,-0.70781165,-0.13663697,0.68948877,-0.98071313,0.95833331,0.71428573,,,,
195,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merton Court,11/03/2020,23/06/2020,M,2,0,,,,185,6,16,6,37.5,2,Control,-3.260987061,2,2,2,,,,,,,,,10.372222,,16,-3.260987,,,,,,,,,,137,127,132,70
195,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merton Court,11/03/2020,23/06/2020,M,2,0,,,,185,6,16,6,37.5,2,Control,-3.260987061,2,2,2,,,,,,,,,10.372222,,16,-3.260987,,,,,,,,,,,,,
196,0,196,09/03/2020,15:13,0,8,12,3,3,1.714333333,,,WindowsLaptop,8,No,0,3,3,6.521,1.986,,0,0.271666667,fair,,1.381508947,0.868365517,0.65799993,0.718294984,0.382585137,-0.281852209,1.387507419,0.884098997,0.678044003,0.573206039,0.68040961,0.38683114,-0.277989749,0.107203571,16,88.88888889,6,6,4,9,7,100,77.77777778,-22.22222222,1195.333333,940.795033,1195.333333,1074.4375,1074.4375,2162.5,2162.5,-1088.0625,-1088.0625,1065.555556,1065.555556,1325.111111,1325.111111,259.5555556,259.5555556,0.888888889,0.708333333,0,1,4.5,3.5625,3.5625,4.875,-0.057142857,1.088888889,-0.021428571,0.783333333,-0.014285714,1.022222222,6,7.163333333,6,3.7265,4,10,1,3,-1.486285714,7.365333333,0.815411769,0,5,1,Orley Farm,10/09/2020,05/11/2020,M,2,0,09/03/2020,8.608333333,"8,7",,,,,,,,,1.333333333,1.5,1,8.07,29,64,15,52,116,114,84,8.6083336,5,,,-0.43561584,,,0.90961719,0.20825727,-0.14834014,-0.62286592,0.95833331,0.33333334,102,110,106,-9
196,1,Axel,16/01/2021,18:37,1,9,,0,6,2.36124,07-Nov,1,MacIntel,,No,0,,,1.370575,,1,,,,1.370575,,,,,,,,,,,,,,,15,83.33333333,6,6,3,9,6,100,66.66666667,-33.33333333,1.582289167,1.103055371,1.582289167,1.326936,1.326936,2.859055,2.859055,-1.532119,-1.532119,1.338062778,1.338062778,1.826515556,1.826515556,0.488452778,0.488452778,0.833333333,0.6875,0,1,4.166666667,3.4375,3.4375,4.791666667,-0.085714286,1.133333333,-0.032142857,0.8,-0.021428571,1.033333333,6,8.493858636,6,4.348927685,4,9.859549508,3,2.959215015,-0.932835343,6.758782336,0.811479642,0.058880523,4.565146894,0.862806298,Orley Farm,10/09/2020,05/11/2020,M,2,0,15/01/2021,9.458333333,"9,5",,,,,,,,,1.333333333,1.5,1,9.05,,,19,56,,,,8.6083336,,,,-0.42315689,88.294678,-0.48003912,-1.1015543,,,,,,128,123,125.5,300
196,2,196,22/06/2021,18:50,1,10,,3,3,3.192,07-Nov,1,MacIntel,,No,0,,,7.9398,,1,,,,7.9398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,10/09/2020,05/11/2020,M,2,0,22/06/2021,9.894444444,"9,10",,,,,,,,,1.333333333,1.5,1,,,,,,,,,8.6083336,,,,,,,-0.1054991,,,,,,,,,
197,0,197,11/03/2020,13:26,0,10,6,6,0,1.244833333,,,WindowsLaptop,7,No,0,2,4,16.83,3.141714286,,2,1.896880952,strat_inc,,,,,,,,,,,,,,,,3,16.66666667,1,2,0,2,1,22.22222222,11.11111111,-11.11111111,1094.611111,816.061066,1094.611111,1629.666667,1629.666667,987.6,987.6,642.0666667,642.0666667,1061.555556,1061.555556,1127.666667,1127.666667,66.11111111,66.11111111,0.166666667,0.325,1,2,0.666666667,,1.5125,2,-0.123809524,0.6,-0.06,0.535,-0.130952381,0.888888889,6,7.205,6,3.6165,4,10,1,3,-1.05,5.88,0.9929391,0,5,1,Orley Farm,10/09/2020,05/11/2020,F,1,2,17/08/2020,11.25277778,"11,3",,,,,,,,,1.333333333,1.5,1,11.03,35,60,12,39,99,99,50,11.252778,6,,,-0.81561583,264.125,-0.095888317,-0.65189338,-0.4485648,-0.24665815,0.37899488,0.92261904,0.16666666,,,,
197,1,Malak,21/11/2020,14:09,1,11,,4,2,4.43597,05-Sep,1,MacIntel,,Yes,1,,,0.303405,,2,,,,13.80913,,,,,,,,,,,,,,,11,61.11111111,4,3,4,7,4,77.77777778,44.44444444,-33.33333333,1.391886389,0.876143572,1.391886389,1.725494545,1.725494545,0.867645,0.867645,0.857849545,0.857849545,1.418091111,1.418091111,1.365681667,1.365681667,-0.052409444,-0.052409444,0.611111111,0.55,1,2,3.166666667,,2.8,3.708333333,-0.238095238,1.444444444,-0.12,0.97,-0.176190476,1.338888889,6,6.833586516,5,3.597944878,4,8.355262587,4,2.496414931,-1.905802331,8.503894676,0.859057042,0.534780816,0.681358506,0.980066164,Orley Farm,10/09/2020,05/11/2020,F,1,2,21/11/2020,11.51388889,"11,6",,,,,,,,,1.333333333,1.5,1,11.06,,,18,51,,,,11.252778,,,,0.40629077,167.69122,-0.33109796,0.37410745,,,,,,,,,
197,2,197,01/06/2021,21:47,1,12,,3,3,4.345795,05-Sep,1,Linux x86_64,,No,0,,,4.814955,,1,,,,4.814955,,,,,,,,,,,,,,,12,66.66666667,5,5,2,7,5,77.77777778,55.55555556,-22.22222222,0.961190278,0.702800143,0.961190278,1.1427325,1.1427325,0.598105833,0.598105833,0.544626667,0.544626667,0.839874444,0.839874444,1.082506111,1.082506111,0.242631667,0.242631667,0.666666667,0.604166667,0,1,3.5,3.125,3.125,4.375,-0.152380952,1.2,-0.075,0.866666667,-0.10952381,1.216666667,6,7.538785682,6,3.769801951,4,9.976812823,2,2.992862794,-0.978413452,5.963232765,0.999669034,-0.001086317,4.982244408,0.6,Orley Farm,10/09/2020,05/11/2020,F,1,2,01/06/2021,12.04166667,"12,0",,,,,,,,,1.333333333,1.5,1,12,,,20,54,,,,11.252778,5,,,-0.47028232,357.09216,,1.4499043,,,,,,,,,
198,0,198,08/08/2020,22:08,1,11,,5,1,14.512215,01-Sep,0,Win32,,No,0,,,5.091055,,1,,,,5.091055,,,,,,,,,,,,,,,12,66.66666667,5,3,4,8,4,88.88888889,44.44444444,-44.44444444,1.913885556,0.928419317,1.913885556,1.8851825,1.8851825,1.971291667,1.971291667,-0.086109167,-0.086109167,1.649787778,1.649787778,2.177983333,2.177983333,0.528195556,0.528195556,0.666666667,0.575,1,2,3.5,,2.95,4.208333333,-0.20952381,1.4,-0.108571429,0.955,-0.133333333,1.272222222,6,6.810185997,6,3.388426304,4,6.277778281,4,1.809259441,-0.7791006,4.537038096,0.966495395,0.941666577,-3.430554602,0.868530077,Orley Farm,10/09/2020,05/11/2020,M,2,1,08/08/2020,11.56666667,"11,6",,,,,,,,,1.25,1.5,1,11.06,,,21,57,,,,11.566667,7,,,0.47301948,-307.69232,-0.96559751,,,,,,,127,125,126,-9
198,1,198,09/01/2021,15:53,1,11,,4,2,2.988295,01-Sep,1,Win32,,No,0,,,2.034125,,1,,,,2.034125,,,,,,,,,,,,,,,18,100,6,6,6,9,9,100,100,0,1.430058889,0.828904519,1.430058889,1.430058889,1.430058889,,,,,1.334043889,1.334043889,1.526073889,1.526073889,0.19203,0.19203,1,0.75,0,1,5,3.75,3.75,5,0,1,0,0.75,0,1,6,8.966050325,6,4.479630099,4,6.988426579,4,2.021759457,-0.25291013,4.851235778,0.98512788,0.693055524,-1.476851039,0.782361825,Orley Farm,10/09/2020,05/11/2020,M,2,1,09/01/2021,11.98611111,"11,11",,,,,,,,,1.25,1.5,1,11.11,,,19,52,,,,11.566667,,,,0.029878777,9.506958,-0.62783813,0.77991432,,,,,,134,126,130,300
198,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,10/09/2020,05/11/2020,M,2,1,,,,,,,,,,,,1.25,1.5,1,,,,,,,,,11.566667,,,,,,,,,,,,,,,,
199,0,199,08/08/2020,22:19,1,9,,6,0,6.40842,01-Nov,0,Win32,,Yes,1,,,5.396305,,1,,,,5.396305,,,,,,,,,,,,,,,11,61.11111111,6,4,1,7,4,77.77777778,44.44444444,-33.33333333,1.913293333,0.955474726,1.913293333,1.789381818,1.789381818,2.108011429,2.108011429,-0.31862961,-0.31862961,1.558867222,1.558867222,2.267719444,2.267719444,0.708852222,0.708852222,0.611111111,0.5625,0,1,3,2.8125,2.8125,4.375,-0.104761905,0.977777778,-0.060714286,0.775,-0.04047619,1.016666667,6,7.793209877,6,3.912499993,4,9.506944727,4,2.858333446,-0.940740717,6.085802384,0.992862988,0.186574159,3.574073933,0.862707538,Orley Farm,10/09/2020,05/11/2020,F,2,1,08/08/2020,9.533333333,"9,6",,,,,,,,,1.25,1.5,1,9.06,,,18,54,,,,9.5333338,6,,,0.29778135,-168.26923,-1.0484943,1.0229334,,,,,,115,104,109.5,-9
199,1,Rumali,09/01/2021,17:55,1,9,,6,0,3.43788,01-Nov,1,Win32,,No,0,,,1.20998,,2,,,,15.392795,,,,,,,,,,,,,,,4,22.22222222,1,2,1,3,1,33.33333333,11.11111111,-22.22222222,2.293480278,1.103496455,2.293480278,2.59206125,2.59206125,2.208171429,2.208171429,0.383889822,0.383889822,2.663593333,2.663593333,1.923367222,1.923367222,-0.740226111,-0.740226111,0.222222222,0.35,1,2,0.833333333,,1.6,2.041666667,-0.171428571,0.822222222,-0.08,0.63,-0.142857143,0.944444444,6,2.578703916,5,1.075463048,4,4.511574286,4,1.306481538,-1.837301729,4.009259966,0.734088732,1.553240811,-8.254629771,0.942313544,Orley Farm,10/09/2020,05/11/2020,F,2,1,09/01/2021,9.952777778,"9,11",,,,,,,,,1.25,1.5,1,9.11,,,20,57,,,,9.5333338,,,,0.017914424,121.36249,-0.32797232,1.0919067,,,,,,119,118,118.5,300
199,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orley Farm,10/09/2020,05/11/2020,F,2,1,,,,,,,,,,,,1.25,1.5,1,,,,,,,,,9.5333338,,,,-0.44174758,74.959106,0.24458243,-0.15657172,,,,,,,,,
201,0,201,02/03/2020,15:54,0,9,6,3,3,2.523833333,,,WindowsLaptop,7,No,0,3,3,11.912,3.829428571,,0,1.305595238,fair,,,,,,,,,,,,,,,,4,22.22222222,3,1,0,3,1,33.33333333,11.11111111,-22.22222222,1034.833333,892.7654491,861.5882353,790.75,790.75,1104.571429,883.3846154,-313.8214286,-92.63461538,934.6666667,934.6666667,1135,779.375,200.3333333,-155.2916667,0.222222222,0.325,1,2,1.166666667,,1.6375,2.916666667,0.019047619,0.155555556,0.011428571,0.285,0.035714286,0.444444444,6,2.01,5,1.11,4,10,1,3,-0.494285714,-1.26,0.232370538,0,5,1,Newland House,24/03/2020,29/05/2020,M,1,0,02/03/2020,9.069444444,"9,0",190,8,30,3,9.375,2,Experimental,-0.026824117,1,1,1,9,16,36,15,48,84,86,18,9.0694447,5,30,-0.026824117,-0.065989964,291.47778,0.51057571,2.3998325,0.50780118,0.48020923,-0.67653406,0.95833331,0.79761904,,,,
201,1,201,31/08/2020,17:17,1,9,,3,3,19.324035,02-Nov,2,MacIntel,,No,0,,,2.367955,,1,,,,2.367955,,,,,,,,,,,,,,,7,38.88888889,3,2,2,4,3,44.44444444,33.33333333,-11.11111111,3.459443611,2.060403123,3.459443611,3.259727143,3.259727143,3.586535909,3.586535909,-0.326808766,-0.326808766,3.880040556,3.880040556,3.038846667,3.038846667,-0.841193889,-0.841193889,0.388888889,0.4375,0,1,1.833333333,2.125,2.125,2.875,-0.238095238,1.222222222,-0.117857143,0.85,-0.185714286,1.233333333,6,4.460807292,6,2.179414063,4,9.970594618,2,2.990442708,-2.227720734,7.257829861,0.910273567,-0.004414063,4.992664931,0.6,Newland House,24/03/2020,29/05/2020,M,1,0,31/08/2020,9.566666667,"9,6",190,8,30,3,9.375,2,Experimental,-0.026824117,1,1,1,9.06,,,19,56,,,,9.0694447,6,30,-0.026824117,0.4233323,,,-0.008051056,,,,,,,,,
